"","Index","power","temperature","humidity","occupancy"
"516",2012-07-18 13:50:00,259.17,24.67,49,1
"517",2012-07-18 14:00:00,336.43,25,47,1
"518",2012-07-18 14:10:00,326.2,25,39,1
"519",2012-07-18 14:20:00,323.49,25.5,41.5,1
"520",2012-07-18 14:30:00,255.87,26,44,1
"521",2012-07-18 14:40:00,409.51,26,45,1
"522",2012-07-18 14:50:00,351.17,26,46,1
"523",2012-07-18 15:00:00,233.87,26,47,1
"524",2012-07-18 15:10:00,228.39,26,35,1
"525",2012-07-18 15:20:00,154.47,26.5,40,1
"526",2012-07-18 15:30:00,240.48,27,45,1
"527",2012-07-18 15:40:00,385.18,27,45,1
"528",2012-07-18 15:50:00,439.78,27,45,1
"529",2012-07-18 16:00:00,472.18,27,45,1
"530",2012-07-18 16:10:00,264.22,27,46,1
"531",2012-07-18 16:20:00,254.58,27,47,1
"532",2012-07-18 16:30:00,365.36,27,48,1
"533",2012-07-18 16:40:00,363.75,27,49,1
"534",2012-07-18 16:50:00,551.15,27,50,1
"535",2012-07-18 17:00:00,515.02,27,51,1
"536",2012-07-18 17:10:00,380.85,26.67,52,1
"537",2012-07-18 17:20:00,355.11,26.33,53,1
"538",2012-07-18 17:30:00,368.4,26,54,1
"539",2012-07-18 17:40:00,367.34,26,54,1
"540",2012-07-18 17:50:00,429.97,26,54,1
"541",2012-07-18 18:00:00,585.85,26,54,1
"542",2012-07-18 18:10:00,564.15,25,46,1
"543",2012-07-18 18:20:00,483.68,25.5,50,1
"544",2012-07-18 18:30:00,261.29,26,54,1
"545",2012-07-18 18:40:00,235.33,26,54,1
"546",2012-07-18 18:50:00,245.17,26,54,1
"547",2012-07-18 19:00:00,344.48,26,54,1
"548",2012-07-18 19:10:00,526.11,26,41,1
"549",2012-07-18 19:20:00,484.19,26,47.5,1
"550",2012-07-18 19:30:00,465.78,26,54,1
"551",2012-07-18 19:40:00,375.82,26,54,1
"552",2012-07-18 19:50:00,388.44,26,54,1
"553",2012-07-18 20:00:00,388.91,26,54,1
"554",2012-07-18 20:10:00,597.45,25,44,1
"555",2012-07-18 20:20:00,545.81,24.5,50.5,1
"556",2012-07-18 20:30:00,486.79,24,57,1
"557",2012-07-18 20:40:00,387.92,23.33,58,1
"558",2012-07-18 20:50:00,323.34,22.67,59,1
"559",2012-07-18 21:00:00,289.94,22,60,1
"560",2012-07-18 21:10:00,452.15,21,56,1
"561",2012-07-18 21:20:00,569.82,21.5,58,1
"562",2012-07-18 21:30:00,502.35,22,60,1
"563",2012-07-18 21:40:00,443.28,21.33,64.33,1
"564",2012-07-18 21:50:00,394.55,20.67,68.67,1
"565",2012-07-18 22:00:00,399.75,20,73,1
"566",2012-07-18 22:10:00,420.07,19,63,1
"567",2012-07-18 22:20:00,476.28,18.5,70,1
"568",2012-07-18 22:30:00,567.59,18,77,1
"569",2012-07-18 22:40:00,459.89,18.33,77.33,1
"570",2012-07-18 22:50:00,394.6,18.67,77.67,1
"571",2012-07-18 23:00:00,236.95,19,78,1
"572",2012-07-18 23:10:00,247.98,18.67,77.67,1
"573",2012-07-18 23:20:00,280.01,18.33,77.33,1
"574",2012-07-18 23:30:00,343.02,18,77,1
"575",2012-07-18 23:40:00,347.14,17.67,78.67,1
"576",2012-07-18 23:50:00,360.5,17.33,80.33,1
"577",2012-07-19 00:00:00,424.61,17,82,1
"578",2012-07-19 00:10:00,326.98,17,74,1
"579",2012-07-19 00:20:00,238.88,17,78,1
"580",2012-07-19 00:30:00,327.07,17,82,1
"581",2012-07-19 00:40:00,266.48,16.33,84,1
"582",2012-07-19 00:50:00,225.75,15.67,86,1
"583",2012-07-19 01:00:00,348.94,15,88,1
"584",2012-07-19 01:10:00,336.96,16,75,1
"585",2012-07-19 01:20:00,298.71,16,81.5,1
"586",2012-07-19 01:30:00,238.31,16,88,1
"587",2012-07-19 01:40:00,322.39,16,88,1
"588",2012-07-19 01:50:00,351.52,16,88,1
"589",2012-07-19 02:00:00,372.78,16,88,1
"590",2012-07-19 02:10:00,342.6,16,83,1
"591",2012-07-19 02:20:00,346.56,16.2,82.8,1
"592",2012-07-19 02:30:00,264.92,16.4,82.6,1
"593",2012-07-19 02:40:00,286.74,16.6,82.4,1
"594",2012-07-19 02:50:00,333.95,16.8,82.2,1
"595",2012-07-19 03:00:00,242.43,17,82,1
"596",2012-07-19 03:10:00,250.56,16,77,1
"597",2012-07-19 03:20:00,1958.46,16,82.5,1
"598",2012-07-19 03:30:00,4596.75,16,88,1
"599",2012-07-19 03:40:00,4778.61,16,88,1
"600",2012-07-19 03:50:00,4137.2,16,88,1
"601",2012-07-19 04:00:00,340.58,16,88,1
"602",2012-07-19 04:10:00,237.59,16,78,1
"603",2012-07-19 04:20:00,171.99,16,80,1
"604",2012-07-19 04:30:00,250.79,16,82,1
"605",2012-07-19 04:40:00,345.94,16,82,1
"606",2012-07-19 04:50:00,424.55,16,82,1
"607",2012-07-19 05:00:00,404.12,16,82,1
"608",2012-07-19 05:10:00,199.4,16,82,1
"609",2012-07-19 05:20:00,156.29,16,82,1
"610",2012-07-19 05:30:00,236.25,16,82,1
"611",2012-07-19 05:40:00,363.42,16,82,1
"612",2012-07-19 05:50:00,467.47,16,82,1
"613",2012-07-19 06:00:00,458.64,16,82,1
"614",2012-07-19 06:10:00,292.11,16,77,1
"615",2012-07-19 06:20:00,194.12,16.2,78,1
"616",2012-07-19 06:30:00,241.32,16.4,79,1
"617",2012-07-19 06:40:00,237.74,16.6,80,1
"618",2012-07-19 06:50:00,235.68,16.8,81,1
"619",2012-07-19 07:00:00,376.85,17,82,1
"620",2012-07-19 07:10:00,332.86,17,75,1
"621",2012-07-19 07:20:00,327.19,17.5,79,1
"622",2012-07-19 07:30:00,293.63,18,83,1
"623",2012-07-19 07:40:00,338.33,18.33,81.33,1
"624",2012-07-19 07:50:00,305.27,18.67,79.67,1
"625",2012-07-19 08:00:00,237.82,19,78,1
"626",2012-07-19 08:10:00,371.72,19,65,1
"627",2012-07-19 08:20:00,359.73,19.5,69,1
"628",2012-07-19 08:30:00,334.4,20,73,1
"629",2012-07-19 08:40:00,284.37,20.33,70,1
"630",2012-07-19 08:50:00,178.09,20.67,67,1
"631",2012-07-19 09:00:00,170.58,21,64,1
"632",2012-07-19 09:10:00,339.66,21,51,1
"633",2012-07-19 09:20:00,364.45,21.5,55.5,1
"634",2012-07-19 09:30:00,397.4,22,60,1
"635",2012-07-19 09:40:00,399.54,22.33,60.33,1
"636",2012-07-19 09:50:00,285.75,22.67,60.67,1
"637",2012-07-19 10:00:00,215.24,23,61,1
"638",2012-07-19 10:10:00,298.05,22,50,1
"639",2012-07-19 10:20:00,331.71,22,55,1
"640",2012-07-19 10:30:00,355.72,22,60,1
"641",2012-07-19 10:40:00,283.78,22.33,59,1
"642",2012-07-19 10:50:00,253.84,22.67,58,1
"643",2012-07-19 11:00:00,255.5,23,57,1
"644",2012-07-19 11:10:00,249.06,23,57,1
"645",2012-07-19 11:20:00,328.18,23,57,1
"646",2012-07-19 11:30:00,394.67,23,57,1
"647",2012-07-19 11:40:00,422.76,23,57,1
"648",2012-07-19 11:50:00,321.13,23,57,1
"649",2012-07-19 12:00:00,276.57,23,57,1
"650",2012-07-19 12:10:00,250.68,23,43,1
"651",2012-07-19 12:20:00,300.69,23,48,1
"652",2012-07-19 12:30:00,331.1,23,53,1
"653",2012-07-19 12:40:00,257.52,23.33,51,1
"654",2012-07-19 12:50:00,313.64,23.67,49,1
"655",2012-07-19 13:00:00,256.14,24,47,1
"656",2012-07-19 13:10:00,298.87,23,39,1
"657",2012-07-19 13:20:00,289.03,23,46,1
"658",2012-07-19 13:30:00,434.55,23,53,1
"659",2012-07-19 13:40:00,386.39,23,53,1
"660",2012-07-19 13:50:00,276.4,23,53,1
"661",2012-07-19 14:00:00,295.81,23,53,1
"662",2012-07-19 14:10:00,253.2,24,41,1
"663",2012-07-19 14:20:00,289.65,23.5,49,1
"664",2012-07-19 14:30:00,344.78,23,57,1
"665",2012-07-19 14:40:00,326.83,23,55.67,1
"666",2012-07-19 14:50:00,254.11,23,54.33,1
"667",2012-07-19 15:00:00,233.13,23,53,1
"668",2012-07-19 15:10:00,302.77,22.67,55.33,1
"669",2012-07-19 15:20:00,311.68,22.33,57.67,1
"670",2012-07-19 15:30:00,414.8,22,60,1
"671",2012-07-19 15:40:00,433.78,22.33,59,1
"672",2012-07-19 15:50:00,294.03,22.67,58,1
"673",2012-07-19 16:00:00,233.37,23,57,1
"674",2012-07-19 16:10:00,257.29,22,46,1
"675",2012-07-19 16:20:00,311.18,22.5,51.5,1
"676",2012-07-19 16:30:00,404.51,23,57,1
"677",2012-07-19 16:40:00,495.11,22.67,58,1
"678",2012-07-19 16:50:00,457.38,22.33,59,1
"679",2012-07-19 17:00:00,369.13,22,60,1
"680",2012-07-19 17:10:00,348.04,21.67,61.33,1
"681",2012-07-19 17:20:00,497.71,21.33,62.67,1
"682",2012-07-19 17:30:00,515.56,21,64,1
"683",2012-07-19 17:40:00,556.43,20.67,64,1
"684",2012-07-19 17:50:00,477.66,20.33,64,1
"685",2012-07-19 18:00:00,407.57,20,64,1
"686",2012-07-19 18:10:00,353.28,21,47,1
"687",2012-07-19 18:20:00,275.99,20.5,53.5,1
"688",2012-07-19 18:30:00,279.18,20,60,1
"689",2012-07-19 18:40:00,340.72,20.33,57.67,1
"690",2012-07-19 18:50:00,473.71,20.67,55.33,1
"691",2012-07-19 19:00:00,486.11,21,53,1
"692",2012-07-19 19:10:00,394.11,20,41,1
"693",2012-07-19 19:20:00,383.5,20,48.5,1
"694",2012-07-19 19:30:00,441.95,20,56,1
"695",2012-07-19 19:40:00,468.5,20,56,1
"696",2012-07-19 19:50:00,535.13,20,56,1
"697",2012-07-19 20:00:00,563.09,20,56,1
"698",2012-07-19 20:10:00,430.76,20,44,1
"699",2012-07-19 20:20:00,291.09,20,50,1
"700",2012-07-19 20:30:00,373.58,20,56,1
"701",2012-07-19 20:40:00,373.77,19.67,58.67,1
"702",2012-07-19 20:50:00,398.04,19.33,61.33,1
"703",2012-07-19 21:00:00,573.12,19,64,1
"704",2012-07-19 21:10:00,590.41,19,52,1
"705",2012-07-19 21:20:00,472.04,19,58,1
"706",2012-07-19 21:30:00,430.51,19,64,1
"707",2012-07-19 21:40:00,373.63,19,64,1
"708",2012-07-19 21:50:00,386.7,19,64,1
"709",2012-07-19 22:00:00,480.65,19,64,1
"710",2012-07-19 22:10:00,499.61,19,53,1
"711",2012-07-19 22:20:00,417.62,18.5,60.5,1
"712",2012-07-19 22:30:00,444.67,18,68,1
"713",2012-07-19 22:40:00,392.15,17.67,71,1
"714",2012-07-19 22:50:00,389.28,17.33,74,1
"715",2012-07-19 23:00:00,375.48,17,77,1
"716",2012-07-19 23:10:00,447.53,17,75.33,1
"717",2012-07-19 23:20:00,402.71,17,73.67,1
"718",2012-07-19 23:30:00,366.05,17,72,1
"719",2012-07-19 23:40:00,312.22,16.67,75.33,1
"720",2012-07-19 23:50:00,248.25,16.33,78.67,1
"721",2012-07-20 00:00:00,230.24,16,82,1
"722",2012-07-20 00:10:00,254,15,76,1
"723",2012-07-20 00:20:00,311.72,15,82,1
"724",2012-07-20 00:30:00,348.96,15,88,1
"725",2012-07-20 00:40:00,337.49,15,88,1
"726",2012-07-20 00:50:00,332.79,15,88,1
"727",2012-07-20 01:00:00,279.55,15,88,1
"728",2012-07-20 01:10:00,317.91,16,78,1
"729",2012-07-20 01:20:00,393.61,15.5,83,1
"730",2012-07-20 01:30:00,286.84,15,88,1
"731",2012-07-20 01:40:00,343.69,15.33,86,1
"732",2012-07-20 01:50:00,342.56,15.67,84,1
"733",2012-07-20 02:00:00,214.25,16,82,1
"734",2012-07-20 02:10:00,241.88,16,76,1
"735",2012-07-20 02:20:00,339.33,16,77.2,1
"736",2012-07-20 02:30:00,273.66,16,78.4,1
"737",2012-07-20 02:40:00,290.43,16,79.6,1
"738",2012-07-20 02:50:00,338.12,16,80.8,1
"739",2012-07-20 03:00:00,353.08,16,82,1
"740",2012-07-20 03:10:00,354.49,16,71,1
"741",2012-07-20 03:20:00,2020.21,16,76.5,1
"742",2012-07-20 03:30:00,4624.98,16,82,1
"743",2012-07-20 03:40:00,4590.22,16,84,1
"744",2012-07-20 03:50:00,3407.46,16,86,1
"745",2012-07-20 04:00:00,278.7,16,88,1
"746",2012-07-20 04:10:00,298.04,16,80,1
"747",2012-07-20 04:20:00,313.51,16,81,1
"748",2012-07-20 04:30:00,329.95,16,82,1
"749",2012-07-20 04:40:00,248.79,16,84,1
"750",2012-07-20 04:50:00,353.07,16,86,1
"751",2012-07-20 05:00:00,349.93,16,88,1
"752",2012-07-20 05:10:00,407.46,15.67,90,1
"753",2012-07-20 05:20:00,282.38,15.33,92,1
"754",2012-07-20 05:30:00,335.84,15,94,1
"755",2012-07-20 05:40:00,282.31,15,92,1
"756",2012-07-20 05:50:00,225.88,15,90,1
"757",2012-07-20 06:00:00,279.8,15,88,1
"758",2012-07-20 06:10:00,338.19,16,81,1
"759",2012-07-20 06:20:00,276.12,15.5,87.5,1
"760",2012-07-20 06:30:00,333.69,15,94,1
"761",2012-07-20 06:40:00,302.48,15,94,1
"762",2012-07-20 06:50:00,274.21,15,94,1
"763",2012-07-20 07:00:00,393.75,15,94,1
"764",2012-07-20 07:10:00,378.06,16,83,1
"765",2012-07-20 07:20:00,309.47,15.5,85.5,1
"766",2012-07-20 07:30:00,303.84,15,88,1
"767",2012-07-20 07:40:00,261.37,15.33,86,1
"768",2012-07-20 07:50:00,184.66,15.67,84,1
"769",2012-07-20 08:00:00,325.41,16,82,1
"770",2012-07-20 08:10:00,339.82,16,78,1
"771",2012-07-20 08:20:00,334.2,16.5,77.5,1
"772",2012-07-20 08:30:00,286.13,17,77,1
"773",2012-07-20 08:40:00,304.82,17,77,1
"774",2012-07-20 08:50:00,374.68,17,77,1
"775",2012-07-20 09:00:00,318.75,17,77,1
"776",2012-07-20 09:10:00,291.73,17.33,77,1
"777",2012-07-20 09:20:00,328.45,17.67,77,1
"778",2012-07-20 09:30:00,249.88,18,77,1
"779",2012-07-20 09:40:00,362.56,18,77,1
"780",2012-07-20 09:50:00,333.36,18,77,1
"781",2012-07-20 10:00:00,239.87,18,77,1
"782",2012-07-20 10:10:00,236.84,18,67,1
"783",2012-07-20 10:20:00,192.91,18.5,70,1
"784",2012-07-20 10:30:00,258.77,19,73,1
"785",2012-07-20 10:40:00,470.89,19,71.33,1
"786",2012-07-20 10:50:00,519.31,19,69.67,1
"787",2012-07-20 11:00:00,352.23,19,68,1
"788",2012-07-20 11:10:00,236.23,19.67,65.33,1
"789",2012-07-20 11:20:00,157.84,20.33,62.67,1
"790",2012-07-20 11:30:00,177.61,21,60,1
"791",2012-07-20 11:40:00,346.31,21,60,1
"792",2012-07-20 11:50:00,435.51,21,60,1
"793",2012-07-20 12:00:00,401.6,21,60,1
"794",2012-07-20 12:10:00,229.13,20,50,1
"795",2012-07-20 12:20:00,156.68,20,57,1
"796",2012-07-20 12:30:00,251.85,20,64,1
"797",2012-07-20 12:40:00,343.51,19.67,64,1
"798",2012-07-20 12:50:00,506.2,19.33,64,1
"799",2012-07-20 13:00:00,450.47,19,64,1
"800",2012-07-20 13:10:00,282.55,19,50,0
"801",2012-07-20 13:20:00,175.68,19,55,0
"802",2012-07-20 13:30:00,241.53,19,60,0
"803",2012-07-20 13:40:00,238.43,19.33,58.67,0
"804",2012-07-20 13:50:00,271.29,19.67,57.33,0
"805",2012-07-20 14:00:00,416.55,20,56,0
"806",2012-07-20 14:10:00,305.29,20,45,0
"807",2012-07-20 14:20:00,278.54,20,50.5,0
"808",2012-07-20 14:30:00,398.83,20,56,0
"809",2012-07-20 14:40:00,328.19,19.67,57.33,0
"810",2012-07-20 14:50:00,299.88,19.33,58.67,0
"811",2012-07-20 15:00:00,298.3,19,60,0
"812",2012-07-20 15:10:00,264.68,20,45,0
"813",2012-07-20 15:20:00,315.59,20,50.5,0
"814",2012-07-20 15:30:00,335.92,20,56,0
"815",2012-07-20 15:40:00,303.89,20,54.67,0
"816",2012-07-20 15:50:00,238.86,20,53.33,0
"817",2012-07-20 16:00:00,230.61,20,52,0
"818",2012-07-20 16:10:00,253.3,20,41,0
"819",2012-07-20 16:20:00,433.85,20,48.5,0
"820",2012-07-20 16:30:00,563.83,20,56,0
"821",2012-07-20 16:40:00,544.29,19.67,58.67,0
"822",2012-07-20 16:50:00,394.11,19.33,61.33,0
"823",2012-07-20 17:00:00,301.64,19,64,0
"824",2012-07-20 17:10:00,418.13,19,64,0
"825",2012-07-20 17:20:00,441.85,19,64,0
"826",2012-07-20 17:30:00,476.17,19,64,0
"827",2012-07-20 17:40:00,467.97,18.33,70,0
"828",2012-07-20 17:50:00,417.3,17.67,76,0
"829",2012-07-20 18:00:00,299.33,17,82,0
"830",2012-07-20 18:10:00,442.89,17,75,1
"831",2012-07-20 18:20:00,536.59,16.5,81.5,1
"832",2012-07-20 18:30:00,347.41,16,88,1
"833",2012-07-20 18:40:00,406.01,16,86,1
"834",2012-07-20 18:50:00,297.48,16,84,1
"835",2012-07-20 19:00:00,388.37,16,82,1
"836",2012-07-20 19:10:00,412.31,15,68,1
"837",2012-07-20 19:20:00,463.22,14.5,75,1
"838",2012-07-20 19:30:00,411.17,14,82,1
"839",2012-07-20 19:40:00,374.51,14,84,1
"840",2012-07-20 19:50:00,392.77,14,86,1
"841",2012-07-20 20:00:00,478.31,14,88,1
"842",2012-07-20 20:10:00,472.01,14,79,1
"843",2012-07-20 20:20:00,570.63,14,83.5,1
"844",2012-07-20 20:30:00,537.06,14,88,1
"845",2012-07-20 20:40:00,321.44,14,88,1
"846",2012-07-20 20:50:00,370.28,14,88,1
"847",2012-07-20 21:00:00,479.87,14,88,1
"848",2012-07-20 21:10:00,470.46,14,86,1
"849",2012-07-20 21:20:00,448.85,13.5,90,1
"850",2012-07-20 21:30:00,435.85,13,94,1
"851",2012-07-20 21:40:00,326.25,13,94,1
"852",2012-07-20 21:50:00,368.37,13,94,1
"853",2012-07-20 22:00:00,484.1,13,94,1
"854",2012-07-20 22:10:00,530.83,14,88,1
"855",2012-07-20 22:20:00,532.92,13.5,91,1
"856",2012-07-20 22:30:00,461.63,13,94,1
"857",2012-07-20 22:40:00,378.71,13,94,1
"858",2012-07-20 22:50:00,383.08,13,94,1
"859",2012-07-20 23:00:00,321.66,13,94,1
"860",2012-07-20 23:10:00,334.86,13,94,1
"861",2012-07-20 23:20:00,254.27,13,94,1
"862",2012-07-20 23:30:00,325.23,13,94,1
"863",2012-07-20 23:40:00,335.04,13,94,1
"864",2012-07-20 23:50:00,243.09,13,94,1
"865",2012-07-21 00:00:00,249.44,13,94,1
"866",2012-07-21 00:10:00,338.65,14,88,1
"867",2012-07-21 00:20:00,365.73,13.5,94,1
"868",2012-07-21 00:30:00,445.15,13,100,1
"869",2012-07-21 00:40:00,371.43,13,98,1
"870",2012-07-21 00:50:00,277.8,13,96,1
"871",2012-07-21 01:00:00,174.81,13,94,1
"872",2012-07-21 01:10:00,166.11,14,88,1
"873",2012-07-21 01:20:00,336.12,13.5,91,1
"874",2012-07-21 01:30:00,344.76,13,94,1
"875",2012-07-21 01:40:00,432.57,13,94,1
"876",2012-07-21 01:50:00,256.14,13,94,1
"877",2012-07-21 02:00:00,176.79,13,94,1
"878",2012-07-21 02:10:00,348.67,13,90,1
"879",2012-07-21 02:20:00,362.38,13,90.8,1
"880",2012-07-21 02:30:00,385.71,13,91.6,1
"881",2012-07-21 02:40:00,395.91,13,92.4,1
"882",2012-07-21 02:50:00,364.5,13,93.2,1
"883",2012-07-21 03:00:00,168.94,13,94,1
"884",2012-07-21 03:10:00,170.39,14,90,1
"885",2012-07-21 03:20:00,1898.96,13.5,92,1
"886",2012-07-21 03:30:00,4682.79,13,94,1
"887",2012-07-21 03:40:00,4718.83,13,94,1
"888",2012-07-21 03:50:00,3514.46,13,94,1
"889",2012-07-21 04:00:00,267.14,13,94,1
"890",2012-07-21 04:10:00,343.13,14,85,1
"891",2012-07-21 04:20:00,325.5,13.5,89.5,1
"892",2012-07-21 04:30:00,302,13,94,1
"893",2012-07-21 04:40:00,307.51,13,94,1
"894",2012-07-21 04:50:00,333.87,13,94,1
"895",2012-07-21 05:00:00,413.12,13,94,1
"896",2012-07-21 05:10:00,253.97,13,94,1
"897",2012-07-21 05:20:00,238.28,13,94,1
"898",2012-07-21 05:30:00,217.96,13,94,1
"899",2012-07-21 05:40:00,170.5,13,96,1
"900",2012-07-21 05:50:00,343.44,13,98,1
"901",2012-07-21 06:00:00,503.05,13,100,1
"902",2012-07-21 06:10:00,447.04,14,85,1
"903",2012-07-21 06:20:00,288.6,13.5,92.5,1
"904",2012-07-21 06:30:00,157.58,13,100,1
"905",2012-07-21 06:40:00,213.09,13,100,1
"906",2012-07-21 06:50:00,299.71,13,100,1
"907",2012-07-21 07:00:00,425.69,13,100,1
"908",2012-07-21 07:10:00,395.06,14,88,1
"909",2012-07-21 07:20:00,169.74,14,91,1
"910",2012-07-21 07:30:00,213.16,14,94,1
"911",2012-07-21 07:40:00,239.56,14,94,1
"912",2012-07-21 07:50:00,242.26,14,94,1
"913",2012-07-21 08:00:00,438.33,14,94,1
"914",2012-07-21 08:10:00,437.79,14,86,1
"915",2012-07-21 08:20:00,400.78,14,90,1
"916",2012-07-21 08:30:00,238.21,14,94,1
"917",2012-07-21 08:40:00,235.13,14.33,92,1
"918",2012-07-21 08:50:00,235.37,14.67,90,1
"919",2012-07-21 09:00:00,281.87,15,88,1
"920",2012-07-21 09:10:00,385.33,16,77,1
"921",2012-07-21 09:20:00,346.87,16,79.5,1
"922",2012-07-21 09:30:00,236.54,16,82,1
"923",2012-07-21 09:40:00,241.99,15.67,82,1
"924",2012-07-21 09:50:00,239.47,15.33,82,1
"925",2012-07-21 10:00:00,302.75,15,82,1
"926",2012-07-21 10:10:00,381.49,15,72,1
"927",2012-07-21 10:20:00,468.92,15.5,74.5,1
"928",2012-07-21 10:30:00,367.56,16,77,1
"929",2012-07-21 10:40:00,234.21,16,77,1
"930",2012-07-21 10:50:00,169.73,16,77,1
"931",2012-07-21 11:00:00,158.66,16,77,1
"932",2012-07-21 11:10:00,308.57,16,77,1
"933",2012-07-21 11:20:00,410.32,16,77,1
"934",2012-07-21 11:30:00,424.28,16,77,1
"935",2012-07-21 11:40:00,243.6,16.33,74,1
"936",2012-07-21 11:50:00,155.81,16.67,71,1
"937",2012-07-21 12:00:00,341.42,17,68,1
"938",2012-07-21 12:10:00,325.69,17,59,1
"939",2012-07-21 12:20:00,335.84,17,65.5,1
"940",2012-07-21 12:30:00,394.55,17,72,1
"941",2012-07-21 12:40:00,302.43,17,72,1
"942",2012-07-21 12:50:00,279.07,17,72,1
"943",2012-07-21 13:00:00,238.35,17,72,1
"944",2012-07-21 13:10:00,236.2,17,55,1
"945",2012-07-21 13:20:00,235.55,17,63.5,1
"946",2012-07-21 13:30:00,392.96,17,72,1
"947",2012-07-21 13:40:00,347.04,16.33,77.33,1
"948",2012-07-21 13:50:00,291.9,15.67,82.67,1
"949",2012-07-21 14:00:00,359.73,15,88,1
"950",2012-07-21 14:10:00,325.18,15,72,1
"951",2012-07-21 14:20:00,262.54,15.5,77,1
"952",2012-07-21 14:30:00,166.63,16,82,1
"953",2012-07-21 14:40:00,371.61,16,84,1
"954",2012-07-21 14:50:00,398.17,16,86,1
"955",2012-07-21 15:00:00,333.53,16,88,1
"956",2012-07-21 15:10:00,236.09,16,74,1
"957",2012-07-21 15:20:00,152.21,16,78,1
"958",2012-07-21 15:30:00,199.41,16,82,1
"959",2012-07-21 15:40:00,292.91,16.67,80.33,1
"960",2012-07-21 15:50:00,445.57,17.33,78.67,1
"961",2012-07-21 16:00:00,439.73,18,77,1
"962",2012-07-21 16:10:00,334.93,16,77,0
"963",2012-07-21 16:20:00,239.53,15.5,82.5,0
"964",2012-07-21 16:30:00,238.4,15,88,0
"965",2012-07-21 16:40:00,235.89,14.67,88,0
"966",2012-07-21 16:50:00,380.89,14.33,88,0
"967",2012-07-21 17:00:00,475.73,14,88,0
"968",2012-07-21 17:10:00,440.53,14.33,86,0
"969",2012-07-21 17:20:00,442.82,14.67,84,0
"970",2012-07-21 17:30:00,363.97,15,82,0
"971",2012-07-21 17:40:00,362.71,15,82,0
"972",2012-07-21 17:50:00,364.95,15,82,0
"973",2012-07-21 18:00:00,527.92,15,82,0
"974",2012-07-21 18:10:00,616.11,16,70,0
"975",2012-07-21 18:20:00,474.08,16,73.5,0
"976",2012-07-21 18:30:00,271.8,16,77,0
"977",2012-07-21 18:40:00,192.6,16,78.67,0
"978",2012-07-21 18:50:00,187.76,16,80.33,0
"979",2012-07-21 19:00:00,413.74,16,82,0
"980",2012-07-21 19:10:00,573.61,16,80.33,0
"981",2012-07-21 19:20:00,489.71,16,78.67,0
"982",2012-07-21 19:30:00,425.64,16,77,0
"983",2012-07-21 19:40:00,288.51,15.67,77,0
"984",2012-07-21 19:50:00,380.74,15.33,77,0
"985",2012-07-21 20:00:00,474.09,15,77,0
"986",2012-07-21 20:10:00,603.04,15,72,1
"987",2012-07-21 20:20:00,566.21,15,77,1
"988",2012-07-21 20:30:00,386.63,15,82,1
"989",2012-07-21 20:40:00,361.59,14.67,86,1
"990",2012-07-21 20:50:00,375.14,14.33,90,1
"991",2012-07-21 21:00:00,371.65,14,94,1
"992",2012-07-21 21:10:00,371.5,13,86,1
"993",2012-07-21 21:20:00,469.05,13,90,1
"994",2012-07-21 21:30:00,493.92,13,94,1
"995",2012-07-21 21:40:00,456.68,13,94,1
"996",2012-07-21 21:50:00,398.39,13,94,1
"997",2012-07-21 22:00:00,438.26,13,94,1
"998",2012-07-21 22:10:00,376.49,13,92,1
"999",2012-07-21 22:20:00,468.56,13,90,1
"1000",2012-07-21 22:30:00,571.21,13,88,1
"1001",2012-07-21 22:40:00,529.12,12.67,90,1
"1002",2012-07-21 22:50:00,408.18,12.33,92,1
"1003",2012-07-21 23:00:00,162.86,12,94,1
"1004",2012-07-21 23:10:00,231.06,12,92,1
"1005",2012-07-21 23:20:00,243.99,12,90,1
"1006",2012-07-21 23:30:00,374.32,12,88,1
"1007",2012-07-21 23:40:00,402.94,11.67,92,1
"1008",2012-07-21 23:50:00,280.12,11.33,96,1
"1009",2012-07-22 00:00:00,373.77,11,100,1
"1010",2012-07-22 00:10:00,329.35,12,91,1
"1011",2012-07-22 00:20:00,276.47,12,92.5,1
"1012",2012-07-22 00:30:00,218.25,12,94,1
"1013",2012-07-22 00:40:00,339.18,12,94,1
"1014",2012-07-22 00:50:00,385.57,12,94,1
"1015",2012-07-22 01:00:00,338.7,12,94,1
"1016",2012-07-22 01:10:00,289.14,12,92,1
"1017",2012-07-22 01:20:00,223.49,11.5,93,1
"1018",2012-07-22 01:30:00,157.92,11,94,1
"1019",2012-07-22 01:40:00,255.77,11,94,1
"1020",2012-07-22 01:50:00,415.49,11,94,1
"1021",2012-07-22 02:00:00,473.71,11,94,1
"1022",2012-07-22 02:10:00,401.72,11,90,1
"1023",2012-07-22 02:20:00,218.13,11,90.8,1
"1024",2012-07-22 02:30:00,206.04,11,91.6,1
"1025",2012-07-22 02:40:00,243.14,11,92.4,1
"1026",2012-07-22 02:50:00,318.77,11,93.2,1
"1027",2012-07-22 03:00:00,424.21,11,94,1
"1028",2012-07-22 03:10:00,259.31,11,90,1
"1029",2012-07-22 03:20:00,1955.99,10.5,92,1
"1030",2012-07-22 03:30:00,4622.07,10,94,1
"1031",2012-07-22 03:40:00,4631.04,10,94,1
"1032",2012-07-22 03:50:00,3738.35,10,94,1
"1033",2012-07-22 04:00:00,435.27,10,94,1
"1034",2012-07-22 04:10:00,469.26,10,95,1
